"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101020300-1-C";"NO3_winter";"2017-2019";"baseline";131.929336531279;"S2";26.8181601103512;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.586141326937442;"Mod";"Sup"
"0101020300-2-C";"NO3_winter";"2017-2019";"baseline";146.734122048003;"S2";28.1427604257249;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.556531755903994;"Mod";"Sup"
"0101020400-3-C";"NO3_winter";"2017-2019";"baseline";233.211548721313;"S3";30.0981559753418;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.386861522045898;"Poor";"Sup"
"0101020500-C";"NO3_winter";"2017-2019";"baseline";146.895312376933;"S3";28.0469910045184;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.556209375246134;"Mod";"Sup"
"0101020601-C";"NO3_winter";"2017-2019";"baseline";277.45369031699;"S2";28.9080628626025;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.316074095492816;"Poor";"Sup"
"0101020602-C";"NO3_winter";"2017-2019";"baseline";341.141088538209;"S5";28.2540636020188;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.214174258338866;"Poor";"Sup"
"0101020603-C";"NO3_winter";"2017-2019";"baseline";257.475269533766;"S3";28.4175541372713;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.348039568745975;"Poor";"Sup"
"0101020701-5-C";"NO3_winter";"2017-2019";"baseline";284.210997760083;"S3";28.7921395957555;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.305262403583867;"Poor";"Sup"
"0101020702-1-C";"NO3_winter";"2017-2019";"baseline";356.934691497361;"S3";29.6148757152578;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.192867174459857;"Bad";"Sup"
"0101020702-2-C";"NO3_winter";"2017-2019";"baseline";361.254629342182;"S3";28.7884742981706;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.18842380981947;"Bad";"Sup"
"0101020801-C";"NO3_winter";"2017-2019";"baseline";363.269927552602;"S5";15.9917448586047;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";77.6217049964909;104.106133577245;140.602597636994;240.602597636994;369.773589084507;568.609426529133;0.210069848437369;"Poor";"Sup"
"0101020802-C";"NO3_winter";"2017-2019";"baseline";433.38817740071;"S3";21.8780238163544;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.114229303244984;"Bad";"Sup"
"0101020900-C";"NO3_winter";"2017-2019";"baseline";346.908518368594;"S3";26.5437462143574;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.204946370610249;"Poor";"Sup"
"0101021000-1-C";"NO3_winter";"2017-2019";"baseline";131.893239896071;"S3";26.4754140948927;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.586213520207858;"Mod";"Sup"
"0101021000-2-C";"NO3_winter";"2017-2019";"baseline";198.681499114888;"S3";25.0907542005336;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.452637001770224;"Mod";"Sup"
"0101021100-C";"NO3_winter";"2017-2019";"baseline";161.832801449474;"S3";27.3474884977467;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.526334397101052;"Mod";"Sup"
"0101030101-6-C";"NO3_winter";"2017-2019";"baseline";360.99960833757;"S3";26.8247777378347;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.1886861171385;"Bad";"Sup"
"0101030102-1-C";"NO3_winter";"2017-2019";"baseline";293.25907510762;"S3";27.2900235663039;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.290785479827807;"Poor";"Sup"
"0101030102-2-C";"NO3_winter";"2017-2019";"baseline";144.028179510537;"S2";27.3483993558999;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.561943640978927;"Mod";"Sup"
"0101030200-C";"NO3_winter";"2017-2019";"baseline";112.119342810233;"S3";28.0041318542131;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.69200469421262;"Good";"Sup"
"0101030300-C";"NO3_winter";"2017-2019";"baseline";93.3507168943994;"S2";28.3057384124764;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.833590602960241;"High";"Sup"
"0101030400-C";"NO3_winter";"2017-2019";"baseline";88.416123434371;"S2";26.7004519195843;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.879012118608514;"High";"Sup"
"0101030500-C";"NO3_winter";"2017-2019";"baseline";66.7158354105949;"S3";29.2264041900635;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030600-C";"NO3_winter";"2017-2019";"baseline";88.4862791340511;"S3";26.7756994528396;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.878366355540767;"High";"Sup"
"0101030700-C";"NO3_winter";"2017-2019";"baseline";148.059340533434;"S3";27.3682896412404;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.553881318933133;"Mod";"Sup"
"0101030800-C";"NO3_winter";"2017-2019";"baseline";89.2262848777771;"S3";26.8703212738037;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.871554815189828;"High";"Sup"
"0101040100-C";"NO3_winter";"2017-2019";"baseline";101.770375382409;"S3";28.9392345092782;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.765925890125651;"Good";"Sup"
"0101040200-2-C";"NO3_winter";"2017-2019";"baseline";86.7761859307253;"S3";28.2716120584281;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.894107272360776;"High";"Sup"
"0101040300-3-C";"NO3_winter";"2017-2019";"baseline";91.9261508760914;"S2";28.483764451955;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.846703324041868;"High";"Sup"
"0101040300-4-C";"NO3_winter";"2017-2019";"baseline";91.819827935681;"S3";28.1172665700742;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.847681996173776;"High";"Sup"
"0101040400-4-C";"NO3_winter";"2017-2019";"baseline";99.2394975974651;"S3";28.4841554496609;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.784003588589535;"Good";"Sup"
"0101000030-1-C";"NH4_summer";"2017-2019";"baseline";3.39075003380192;"S1";27.3021706265848;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000030-2-C";"NH4_summer";"2017-2019";"baseline";2.30139691581047;"S1";27.8780993243688;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000031-C";"NH4_summer";"2017-2019";"baseline";2.07951999800322;"S1";27.3846085716687;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000032-3-C";"NH4_summer";"2017-2019";"baseline";3.44764155956155;"S1";26.6647402966893;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000032-4-C";"NH4_summer";"2017-2019";"baseline";4.06061884673156;"S1";25.8611903498405;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.98469885070521;"High";"Sup"
"0101010203-C";"NH4_summer";"2017-2019";"baseline";16.4019691037503;NA;23.5039470568017;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.710942334145157;"Good";"Sup"
"0101010301-C";"NH4_summer";"2017-2019";"baseline";14.4687445880216;"S3";20.9461705550774;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.735887166606173;"Good";"Sup"
"0101010302-C";"NH4_summer";"2017-2019";"baseline";20.3596734687246;"S3";20.4403432362631;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.659875181048714;"Good";"Sup"
"0101010303-C";"NH4_summer";"2017-2019";"baseline";13.9871094750878;"S3";21.4682215348205;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.742101813224673;"Good";"Sup"
"0101010304-C";"NH4_summer";"2017-2019";"baseline";18.2719626266956;"S3";23.3508358001709;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.686813385461992;"Good";"Sup"
"0101010305-C";"NH4_summer";"2017-2019";"baseline";18.153865759496;"S3";26.4252311258171;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.688337216006504;"Good";"Sup"
"0101010306-C";"NH4_summer";"2017-2019";"baseline";13.5809212282989;"S3";21.4735703129637;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.747342951892917;"Good";"Sup"
"0101010401-C";"NH4_summer";"2017-2019";"baseline";21.9350404092332;"S3";18.2749534179836;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.639547865687313;"Good";"Sup"
"0101010405-C";"NH4_summer";"2017-2019";"baseline";44.1582118159286;"S5";7.64107320235245;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.548911435157524;"Mod";"Sup"
"0101010406-C";"NH4_summer";"2017-2019";"baseline";11.5908916506171;"S3";22.9693145751953;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.773020752895263;"Good";"Sup"
"0101010407-C";"NH4_summer";"2017-2019";"baseline";19.5162533796446;"S3";18.898444875574;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.670758020907812;"Good";"Sup"
"0101010408-C";"NH4_summer";"2017-2019";"baseline";14.8795317523645;"S3";22.1862333759923;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.730586687066265;"Good";"Sup"
"0101010500-C";"NH4_summer";"2017-2019";"baseline";6.07922997971629;"S1";21.48357079558;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.916155178957002;"High";"Sup"
"0101020101-1-C";"NH4_summer";"2017-2019";"baseline";5.59462363233854;"S2";24.8229731289324;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.93261040297662;"High";"Sup"
"0101020101-2-C";"NH4_summer";"2017-2019";"baseline";5.39686548820922;"S2";25.1373110057526;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.939325450315476;"High";"Sup"
"0101020102-1-C";"NH4_summer";"2017-2019";"baseline";5.14642672428489;"S3";24.9399719238281;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.947829313267067;"High";"Sup"
"0101020102-2-C";"NH4_summer";"2017-2019";"baseline";6.11954234028317;"S3";22.8188827400527;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.914786338190724;"High";"Sup"
"0101020104-C";"NH4_summer";"2017-2019";"baseline";7.56512874757742;"S3";23.5736142049461;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.865700212306369;"High";"Sup"
"0101020105-C";"NH4_summer";"2017-2019";"baseline";7.66074617634234;"S3";22.611941096669;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.862453440531669;"High";"Sup"
"0101020200-1-C";"NH4_summer";"2017-2019";"baseline";7.22106165892686;"S2";24.4477196692604;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.877383305299597;"High";"Sup"
"0101020200-2-C";"NH4_summer";"2017-2019";"baseline";8.39650234581265;"S2";25.5455240771294;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.837470208970708;"High";"Sup"
"0101020300-1-C";"NH4_summer";"2017-2019";"baseline";9.8374161373206;"S2";25.6695175633299;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.795646243389412;"Good";"Sup"
"0101020300-2-C";"NH4_summer";"2017-2019";"baseline";9.77394398275727;"S2";25.2265649957625;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.796465238932164;"Good";"Sup"
"0101020400-3-C";"NH4_summer";"2017-2019";"baseline";12.5663104755878;"S3";27.3124961853027;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.760434703540802;"Good";"Sup"
"0101020500-C";"NH4_summer";"2017-2019";"baseline";10.725986717121;"S3";21.8353550343963;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.784180816553277;"Good";"Sup"
"0101020601-C";"NH4_summer";"2017-2019";"baseline";12.3076417233491;"S2";22.1019943050109;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.763772364860011;"Good";"Sup"
"0101020602-C";"NH4_summer";"2017-2019";"baseline";12.8144082884857;"S5";21.0483547533545;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.757233441438894;"Good";"Sup"
"0101020603-C";"NH4_summer";"2017-2019";"baseline";12.5344642832806;"S3";22.0299934449553;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.760845622151218;"Good";"Sup"
"0101020701-5-C";"NH4_summer";"2017-2019";"baseline";13.111807792097;"S3";20.5147175240322;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.753396028489071;"Good";"Sup"
"0101020702-1-C";"NH4_summer";"2017-2019";"baseline";12.8587373509425;"S3";21.4350510865957;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.756661453536225;"Good";"Sup"
"0101020702-2-C";"NH4_summer";"2017-2019";"baseline";12.8454893152048;"S3";21.4540496618579;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.756832395932841;"Good";"Sup"
"0101020801-C";"NH4_summer";"2017-2019";"baseline";22.6332752819923;"S5";13.4117326281756;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.630538383458164;"Good";"Sup"
"0101020802-C";"NH4_summer";"2017-2019";"baseline";16.9927979597745;"S3";18.2393831308692;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.70331873600291;"Good";"Sup"
"0101020900-C";"NH4_summer";"2017-2019";"baseline";13.4936534071736;"S3";22.2473131839021;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.748468988294534;"Good";"Sup"
"0101021000-1-C";"NH4_summer";"2017-2019";"baseline";10.5091939217166;"S3";22.4875827266696;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.786978142945593;"Good";"Sup"
"0101021000-2-C";"NH4_summer";"2017-2019";"baseline";11.7807663828137;"S3";23.5041488571413;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.770570756350791;"Good";"Sup"
"0101021100-C";"NH4_summer";"2017-2019";"baseline";12.2327103628091;"S3";26.7548588679802;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.764739221125043;"Good";"Sup"
"0101030101-6-C";"NH4_summer";"2017-2019";"baseline";26.3879107314254;"S3";24.8676431368583;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.596298904716199;"Mod";"Sup"
"0101030102-1-C";"NH4_summer";"2017-2019";"baseline";12.5282080460549;"S3";26.745846294119;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.760926347792841;"Good";"Sup"
"0101030102-2-C";"NH4_summer";"2017-2019";"baseline";5.18564481876641;"S2";25.9386468945151;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.946497629243925;"High";"Sup"
"0101030200-C";"NH4_summer";"2017-2019";"baseline";6.14703291392035;"S3";25.3583972000483;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.913852872192857;"High";"Sup"
"0101030300-C";"NH4_summer";"2017-2019";"baseline";4.75237769928684;"S2";24.6775522064064;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.961209585762756;"High";"Sup"
"0101030400-C";"NH4_summer";"2017-2019";"baseline";4.33512802937533;"S2";25.5181784250118;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.975377656048376;"High";"Sup"
"0101030500-C";"NH4_summer";"2017-2019";"baseline";4.09159807321429;"S3";28.1141300201416;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.983646924508852;"High";"Sup"
"0101030600-C";"NH4_summer";"2017-2019";"baseline";4.34613811387174;"S3";25.1641864407368;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.975003799189415;"High";"Sup"
"0101030700-C";"NH4_summer";"2017-2019";"baseline";7.24022275090785;"S3";25.9742928159346;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.876732673992942;"High";"Sup"
"0101030800-C";"NH4_summer";"2017-2019";"baseline";4.18274634388089;"S3";25.1539134979248;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.980551906829172;"High";"Sup"
"0101040100-C";"NH4_summer";"2017-2019";"baseline";2.83583030221988;"S3";25.5097700082262;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
