"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101021100-C";"MSMDI";"2017-2019";"baseline";0.557527018917931;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.557527018917931;"Mod";"Bio"
"0101030101-6-C";"MSMDI";"2017-2019";"baseline";0.522481189005905;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.522481189005905;"Mod";"Bio"
"0101030102-1-C";"MSMDI";"2017-2019";"baseline";0.537108387265887;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.537108387265887;"Mod";"Bio"
"0101030102-2-C";"MSMDI";"2017-2019";"baseline";0.561655519449193;"S2";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.561655519449193;"Mod";"Bio"
"0101030200-C";"MSMDI";"2017-2019";"baseline";0.599877742298862;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.599877742298862;"Mod";"Bio"
"0101030300-C";"MSMDI";"2017-2019";"baseline";0.574300377697184;"S2";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.574300377697184;"Mod";"Bio"
"0101030400-C";"MSMDI";"2017-2019";"baseline";0.55618632923473;"S2";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.55618632923473;"Mod";"Bio"
"0101030600-C";"MSMDI";"2017-2019";"baseline";0.543071144156986;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.543071144156986;"Mod";"Bio"
"0101030700-C";"MSMDI";"2017-2019";"baseline";0.546718279520671;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.546718279520671;"Mod";"Bio"
"0101040100-C";"MSMDI";"2017-2019";"baseline";0.603640720248222;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.603640720248222;"Good";"Bio"
"0101040200-2-C";"MSMDI";"2017-2019";"baseline";0.576713063319524;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.576713063319524;"Mod";"Bio"
"0101040300-3-C";"MSMDI";"2017-2019";"baseline";0.613635189258135;"S2";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.613635189258135;"Good";"Bio"
"0101040300-4-C";"MSMDI";"2017-2019";"baseline";0.601914515097936;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.601914515097936;"Good";"Bio"
"0101040400-4-C";"MSMDI";"2017-2019";"baseline";0.589675545692444;"S3";NA;"Makroalger";"MSMDI";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.589675545692444;"Mod";"Bio"
"0101000030-1-C";"NO3_summer";"2017-2019";"baseline";35.3576807379723;"S1";23.4465775092443;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.541153901247751;"Mod";"Sup"
"0101000030-2-C";"NO3_summer";"2017-2019";"baseline";46.6973325941298;"S1";20.4892783694797;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.487155559075573;"Mod";"Sup"
"0101000031-C";"NO3_summer";"2017-2019";"baseline";152.385436164008;"S1";16.9584894180298;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";10.5914091158359;18.8098768821129;33.6554544155414;77.6583593808688;259.05313044328;931.843706188904;0.317608345218034;"Poor";"Sup"
"0101000032-3-C";"NO3_summer";"2017-2019";"baseline";47.372338104248;"S1";20.8231052398682;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.483941247122628;"Mod";"Sup"
"0101000032-4-C";"NO3_summer";"2017-2019";"baseline";47.5167897542318;"S1";24.4038530985514;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.483253382122706;"Mod";"Sup"
"0101010301-C";"NO3_summer";"2017-2019";"baseline";22.6363353729248;"S3";26.115686416626;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.60661208412864;"Good";"Sup"
"0101010401-C";"NO3_summer";"2017-2019";"baseline";40.3063757760184;"S3";24.1055594852992;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.517588686780865;"Mod";"Sup"
"0101010405-C";"NO3_summer";"2017-2019";"baseline";31.6789127985636;"S5";22.4320472081502;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.558671843816364;"Mod";"Sup"
"0101010406-C";"NO3_summer";"2017-2019";"baseline";45.2228221893311;"S3";25.6459484100342;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.494177037193662;"Mod";"Sup"
"0101010408-C";"NO3_summer";"2017-2019";"baseline";35.9458422660828;"S3";27.1785802841187;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.538353132066273;"Mod";"Sup"
"0101010500-C";"NO3_summer";"2017-2019";"baseline";48.1782493591309;"S1";22.2472705841064;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.480103574480329;"Mod";"Sup"
"0101020101-1-C";"NO3_summer";"2017-2019";"baseline";48.5334922790527;"S2";21.1734554290771;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.47841194152832;"Mod";"Sup"
"0101020101-2-C";"NO3_summer";"2017-2019";"baseline";55.6810056898329;"S2";17.9952427546183;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.2806499108365;12.0311050659571;23.048670279674;65.0578188284849;250.041351440625;961.402826586505;0.444641767151062;"Mod";"Sup"
"0101020200-1-C";"NO3_summer";"2017-2019";"baseline";46.0902280807495;"S2";21.317111492157;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.490046532948812;"Mod";"Sup"
"0101020200-2-C";"NO3_summer";"2017-2019";"baseline";39.6112804412842;"S2";22.3444995880127;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.520898664565313;"Mod";"Sup"
"0101020300-2-C";"NO3_summer";"2017-2019";"baseline";56.5770632425944;"S2";22.669451713562;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.440109222654312;"Mod";"Sup"
"0101020500-C";"NO3_summer";"2017-2019";"baseline";66.3770141601562;"S3";21.4814767837524;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.398511336043074;"Poor";"Sup"
"0101020601-C";"NO3_summer";"2017-2019";"baseline";40.033203125;"S2";22.4822130203247;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.518889508928571;"Mod";"Sup"
"0101020701-5-C";"NO3_summer";"2017-2019";"baseline";62.2139137268066;"S3";21.6048976898193;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.413267077491397;"Mod";"Sup"
"0101020702-2-C";"NO3_summer";"2017-2019";"baseline";52.5199699401855;"S3";22.3713912963867;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.459428714570545;"Mod";"Sup"
"0101020801-C";"NO3_summer";"2017-2019";"baseline";46.0037536621094;"S5";22.392344156901;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.490458315894717;"Mod";"Sup"
"0101020802-C";"NO3_summer";"2017-2019";"baseline";98.2315368652344;"S3";19.8220729827881;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.364074014199747;"Poor";"Sup"
"0101020900-C";"NO3_summer";"2017-2019";"baseline";40.704719543457;"S3";22.6121215820312;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.515691811697824;"Mod";"Sup"
"0101021000-2-C";"NO3_summer";"2017-2019";"baseline";74.4974179267883;"S3";20.9340257644653;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.389732521160229;"Poor";"Sup"
"0101030102-2-C";"NO3_summer";"2017-2019";"baseline";42.9908752441406;"S2";20.4080816904704;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.504805355980283;"Mod";"Sup"
"0101030200-C";"NO3_summer";"2017-2019";"baseline";182.412231445312;"S3";12.9558982849121;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";27.2339468941191;44.9806650601901;74.6050406235915;126.30523622953;293.844884138841;817.724880590997;0.333022426731906;"Poor";"Sup"
"0101030400-C";"NO3_summer";"2017-2019";"baseline";107.987208048503;"S2";15.9988009134928;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";14.5817372959965;25.0847632579314;43.473806038881;89.3222658206255;267.395038213485;904.481799505155;0.379036725292625;"Poor";"Sup"
"0101040100-C";"NO3_summer";"2017-2019";"baseline";39.8166618347168;"S3";21.7547855377197;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.51992065792992;"Mod";"Sup"
"0101040300-3-C";"NO3_summer";"2017-2019";"baseline";46.6363658905029;"S2";22.9239540100098;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.487445876711891;"Mod";"Sup"
"0101000030-1-C";"NO3_winter";"2017-2019";"baseline";159.286072731018;"S1";26.6819048325221;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.531427854537964;"Mod";"Sup"
"0101000030-2-C";"NO3_winter";"2017-2019";"baseline";276.660527547201;"S1";25.6407607396444;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.317343155924479;"Poor";"Sup"
"0101000031-C";"NO3_winter";"2017-2019";"baseline";292.088809543186;"S1";21.4721761279636;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.292657904730903;"Poor";"Sup"
"0101000032-3-C";"NO3_winter";"2017-2019";"baseline";133.923115539551;"S1";28.1673568725586;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.582153768920898;"Mod";"Sup"
"0101000032-4-C";"NO3_winter";"2017-2019";"baseline";225.96996307373;"S1";27.3023282686869;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.398448059082031;"Poor";"Sup"
"0101010301-C";"NO3_winter";"2017-2019";"baseline";102.820152282715;"S3";28.0743865966797;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.758427483694894;"Good";"Sup"
"0101010401-C";"NO3_winter";"2017-2019";"baseline";164.851480756487;"S3";25.6081357683454;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.520297038487026;"Mod";"Sup"
"0101010405-C";"NO3_winter";"2017-2019";"baseline";126.467103322347;"S5";25.9036944707235;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.597065793355306;"Mod";"Sup"
"0101010406-C";"NO3_winter";"2017-2019";"baseline";214.934005737305;"S3";26.4971237182617;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.420131988525391;"Mod";"Sup"
"0101010408-C";"NO3_winter";"2017-2019";"baseline";134.356449127197;"S3";27.3294334411621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.581287101745605;"Mod";"Sup"
"0101010500-C";"NO3_winter";"2017-2019";"baseline";356.492980957031;"S1";25.8770866394043;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.193321505301339;"Bad";"Sup"
"0101020101-1-C";"NO3_winter";"2017-2019";"baseline";282.726647949219;"S2";29.0606990814209;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.30763736328125;"Poor";"Sup"
"0101020101-2-C";"NO3_winter";"2017-2019";"baseline";397.897538926866;"S2";22.6346121893989;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.150733959960937;"Bad";"Sup"
"0101020200-1-C";"NO3_winter";"2017-2019";"baseline";308.363185882568;"S2";29.2162094116211;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.266618902587891;"Poor";"Sup"
"0101020200-2-C";"NO3_winter";"2017-2019";"baseline";272.353981018066;"S2";28.9006271362305;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.324233630371094;"Poor";"Sup"
"0101020300-2-C";"NO3_winter";"2017-2019";"baseline";211.70236714681;"S2";29.4240471522013;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.42659526570638;"Mod";"Sup"
"0101020500-C";"NO3_winter";"2017-2019";"baseline";198.664924621582;"S3";29.6599836349487;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.452670150756836;"Mod";"Sup"
"0101020601-C";"NO3_winter";"2017-2019";"baseline";293.84529876709;"S2";28.689670085907;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.289847521972656;"Poor";"Sup"
"0101020701-5-C";"NO3_winter";"2017-2019";"baseline";284.847970581055;"S3";29.2404670715332;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.304243247070312;"Poor";"Sup"
"0101020702-2-C";"NO3_winter";"2017-2019";"baseline";315.43603515625;"S3";29.6122341156006;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.25530234375;"Poor";"Sup"
"0101020801-C";"NO3_winter";"2017-2019";"baseline";311.041178385417;"S5";28.9623076121012;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.262334114583333;"Poor";"Sup"
"0101020802-C";"NO3_winter";"2017-2019";"baseline";264.314117431641;"S3";28.7139873504639;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.337097412109375;"Poor";"Sup"
"0101020900-C";"NO3_winter";"2017-2019";"baseline";300.18701171875;"S3";28.5028829574585;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.27970078125;"Poor";"Sup"
"0101021000-2-C";"NO3_winter";"2017-2019";"baseline";273.373165130615;"S3";28.9922230243683;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.322602935791016;"Poor";"Sup"
"0101030102-2-C";"NO3_winter";"2017-2019";"baseline";387.502655029297;"S2";29.2805067698161;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.161425840541295;"Bad";"Sup"
"0101030200-C";"NO3_winter";"2017-2019";"baseline";315.819519042969;"S3";13.8941135406494;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";80.0759821881683;111.528521317702;156.899579414955;256.899579414955;390.427189753606;593.849856479411;0.311748679574835;"Poor";"Sup"
"0101030400-C";"NO3_winter";"2017-2019";"baseline";418.976826985677;"S2";16.8814846674601;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";76.5806888271052;100.957823484372;133.690003737425;233.690003737425;361.013074043469;557.903343373739;0.141120754073451;"Bad";"Sup"
"0101040100-C";"NO3_winter";"2017-2019";"baseline";328.007751464844;"S3";29.5804100036621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.23518759765625;"Poor";"Sup"
"0101040300-3-C";"NO3_winter";"2017-2019";"baseline";235.82901763916;"S2";29.9101839065552;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.382673571777344;"Poor";"Sup"
"0101000030-1-C";"NH4_summer";"2017-2019";"baseline";10.1700404087702;"S1";23.4465775092443;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.79135431730619;"Good";"Sup"
"0101000030-2-C";"NH4_summer";"2017-2019";"baseline";13.5623037550184;"S1";20.4892783694797;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.747583177354601;"Good";"Sup"
"0101000031-C";"NH4_summer";"2017-2019";"baseline";17.7997753355238;"S1";16.9584894180298;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.692906124702918;"Good";"Sup"
"0101000032-3-C";"NH4_summer";"2017-2019";"baseline";10.9113483428955;"S1";20.8231052398682;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.781789053640058;"Good";"Sup"
"0101000032-4-C";"NH4_summer";"2017-2019";"baseline";12.2104889551798;"S1";24.4038530985514;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.765025948965421;"Good";"Sup"
"0101010301-C";"NH4_summer";"2017-2019";"baseline";8.06588459014893;"S3";26.115686416626;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.848696618331106;"High";"Sup"
"0101010401-C";"NH4_summer";"2017-2019";"baseline";10.7457866668701;"S3";24.1055594852992;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.783925333330708;"Good";"Sup"
"0101010405-C";"NH4_summer";"2017-2019";"baseline";9.81665913263957;"S5";22.4320472081502;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.795914075707877;"Good";"Sup"
"0101010406-C";"NH4_summer";"2017-2019";"baseline";11.6024222373962;"S3";25.6459484100342;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.772871971130371;"Good";"Sup"
"0101010408-C";"NH4_summer";"2017-2019";"baseline";9.86595821380615;"S3";27.1785802841187;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.795277958531534;"Good";"Sup"
"0101010500-C";"NH4_summer";"2017-2019";"baseline";12.7376737594604;"S1";22.2472705841064;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.758223564394059;"Good";"Sup"
"0101020101-1-C";"NH4_summer";"2017-2019";"baseline";11.7143190383911;"S2";21.1734554290771;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.771428141440115;"Good";"Sup"
"0101020101-2-C";"NH4_summer";"2017-2019";"baseline";15.842309527927;"S2";17.9952427546183;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.718163748026749;"Good";"Sup"
"0101020200-1-C";"NH4_summer";"2017-2019";"baseline";12.0670669078827;"S2";21.317111492157;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.76687655602732;"Good";"Sup"
"0101020200-2-C";"NH4_summer";"2017-2019";"baseline";11.7333312034607;"S2";22.3444995880127;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.771182823181152;"Good";"Sup"
"0101020300-2-C";"NH4_summer";"2017-2019";"baseline";11.9918225606283;"S2";22.669451713562;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.767847450830603;"Good";"Sup"
"0101020500-C";"NH4_summer";"2017-2019";"baseline";12.3556118011475;"S3";21.4814767837524;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.763153396114226;"Good";"Sup"
"0101020601-C";"NH4_summer";"2017-2019";"baseline";12.4543793201447;"S2";22.4822130203247;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.761878976514263;"Good";"Sup"
"0101020701-5-C";"NH4_summer";"2017-2019";"baseline";12.9433374404907;"S3";21.6048976898193;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.755569839477539;"Good";"Sup"
"0101020702-2-C";"NH4_summer";"2017-2019";"baseline";13.1007585525513;"S3";22.3713912963867;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.753538599321919;"Good";"Sup"
"0101020801-C";"NH4_summer";"2017-2019";"baseline";12.9834842681885;"S5";22.392344156901;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.755051815894342;"Good";"Sup"
"0101020802-C";"NH4_summer";"2017-2019";"baseline";13.1461291313171;"S3";19.8220729827881;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.752953172499134;"Good";"Sup"
"0101020900-C";"NH4_summer";"2017-2019";"baseline";12.5091547966003;"S3";22.6121215820312;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.761172196172899;"Good";"Sup"
"0101021000-2-C";"NH4_summer";"2017-2019";"baseline";12.9109480381012;"S3";20.9340257644653;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.755987767250307;"Good";"Sup"
"0101030102-2-C";"NH4_summer";"2017-2019";"baseline";12.2653255462646;"S2";20.4080816904704;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.764318380048198;"Good";"Sup"
"0101030200-C";"NH4_summer";"2017-2019";"baseline";21.6651973724365;"S3";12.9558982849121;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.6430297113234;"Good";"Sup"
"0101030400-C";"NH4_summer";"2017-2019";"baseline";20.9515825907389;"S2";15.9988009134928;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.652237643990465;"Good";"Sup"
"0101040100-C";"NH4_summer";"2017-2019";"baseline";11.8010034561157;"S3";21.7547855377197;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.770309632824313;"Good";"Sup"
"0101040300-3-C";"NH4_summer";"2017-2019";"baseline";12.0086493492126;"S2";22.9239540100098;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.767630330977901;"Good";"Sup"
"0101000030-1-C";"NH4_winter";"2017-2019";"baseline";13.1914054552714;"S1";26.6819048325221;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.881079323641281;"High";"Sup"
"0101000030-2-C";"NH4_winter";"2017-2019";"baseline";14.6089274088542;"S1";25.6407607396444;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.850902385693861;"High";"Sup"
"0101000031-C";"NH4_winter";"2017-2019";"baseline";17.4126143985324;"S1";21.4721761279636;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.796070339061596;"Good";"Sup"
